Text	Class
@JoeConchaTV @CoryBooker is like a hysterical woman trying to out scream @SenKamalaHarris. I became a conservative years ago when the Democrats treated Clarence Thomas in such a despicable manner. Hope the public is watching this repeat.	NOT
Stupid dumb bitch I hate stupid dumb bitches Like stfu You dumb ass hoe Im so angry That youre dumb and stupid You make no sense Look at you talk out of your mouth Lmaoo BITCH you mad ignorant Be quiet bc you embarass yourself Sorry youre right i am less intelligent	OFF
I hate bitches that are always mad at the world for no reason like bitch stfu and be happy hoe	OFF
@ABC What a liar - get the story I paid him $380k after the fact because he attacked me. What a skank and so is every woman who looks the other way on this story because of the greater good.	OFF
STUPID FUCKING CUNT ASS CUNT BITCH DIDNT STOP AT HER STOP SIGN AND TOTALED MY FUCKING CAR THAT I USE TO MAKE FUCKING MONEY OH MY FUCKING GOD YOU STUPID FUCKING BITCH	OFF
@JaniceMarie717 @imillhiser Oh, calm down you hysterical woman.	OFF
"@DarkHxntress He growled as he looked up at her, ohohohoh.... She was going to get it when he returned to normal. ""You fucking bitch.... You slimy fucking whore.... I will fucking remember this you stupid bitch...."" He said through clenched teeth as some  blood dripped down from his mouth."	NOT
@AnnCoulter Thats a real low blow to hysterical women.	OFF
Love on my new ones and the @drum_thing remix been Wiked. In all fairness how can you not skank to these???!!!@dom877	NOT
@realDonaldTrump Fuck you pussy	NOT
im single & its staying that way for a long time because I hate all you pussy niggas!	OFF
@STFU_Edward BITCH you shouldnt be putting it out there cunt nugget	OFF
@AnnCoulter Im not sure you should be calling ANYONE a hysterical woman.	NOT
@Thomas1774Paine I thought you were leaving the country you washed up skank ass?	NOT
@ida_skibenes I dont have Ovaries or a Vagina and I refuse to put women in jeopardy because they do... Pro-choice isnt pro -abortion, its womens right to choose... if you cant get pregnant from rape,STFU.	OFF
@supanovagirl LMAOO you pussy. What those emojis mean?!	OFF
@chargenewtwit @NotZelta you gonna shut the fuck up pussy?	OFF
instead of telling young women to dress appropriately, teach young men to NOT rape, that NO means NO and to love accordingly. #MeToo	NOT
The pain of a woman being targeted as a purely pleasure object, goes beyond the physical, its a rape of the soul #MeToo	NOT
@AnthemRespect @CTomme2 2 hysterical women in the US Senate	OFF
Shut the fuck up, Brandon. You never cared about his Superman. You and a bunch of your buddies are the reason his character was butchered in JL since yall wanted more fun and smiles. Stop with this fake caring act for clout.	NOT
"You're legit an asshole. Man or woman, act your fucking age. Show respect for others. Have decency to talk about things as an ""ADULT"" that you supposedly are. Dont be a fucking cunt about things ESPECIALLY if youre in the wrong."	NOT
Every fine fucking bitch i see is my ex hoe	OFF
first goes to bitch ass janelle. FUCK YOU MESSY MF ASS BITCH i literally was on a call with her and her dumb ass twisted my words and ran to tattle on me to ari. like it legit made her pussy wet to go and talk shit abt me so fuck u ill come beat ur ass thats why u stole a listers	OFF
How is it that no law enforcement entity finds it odd that you can leave the WH dead broke and then buy your Skank daughter a $10 million apartment and pay for a $3 million wedding. Have the Clintons ever gone back to Haiti??? #maga #tcot	OFF
@SocialPowerOne1 You know whats insane Dana!! Is how the NRA continues to get away with fucking murdering children in country! Why dont you shut the fuck up greedy skank !!	OFF
@kylegriffin1 Hard to figure which was the more hysterical woman, Cory Booker or Kamala Harris	OFF
@SenatorCollins so women should be seen and not heard, stay in the kitchen and cook dinner while pregnant? #SCOTUSKavanaugh	NOT
@niallsfanlove @NiallOfficial @HaileeSteinfeld Bitch stfu stop acting like a fucking cunt	OFF
When a woman says shes a fan of a certain sport &/or team & you berate & quiz her incessantly on players/stats just to make her feel stupid and basically to prove her wrong, youre a fuckin ass hole Women are allowed to enjoy sports without knowin all the specifics. Fuck off	NOT
Bitch ima wear an anklet bc its cute af lmao stfu	NOT
I stand with the victims of sexual harassment or rape. No matter if they're a woman or a man. A rape is a rape what… https://t.co/PpiL6mBtqV	NOT
@thehill I didnt see any hysterical women, did you?. How mysoginist of her.	NOT
bitch if you dont shut the fuck up and stop acting like the us isnt responsible for the repressive and brutal society that became afghanistan - theres pics of my gma in miniskirts in the 70s in iran, another country destabilized and vilified to drive american profit	OFF
@breecarlson_ Long rape scene? Even though there was no sex scene in the movie, and the woman agreed to a rape fantasy, then stopped it? LOL	NOT
Stfu you lie out the gate lol tf you except ! You want pussy out the gate !!	OFF
@winkfam @cookies1961 @FLOTUS Says the supporter of a woman..@HillaryClinton ....that literally protected & threw every woman under the bus that accused her President husband of rape, affairs, etc. Pleeeeeease, STFU, or educate yourself.	OFF
______________________| | Shut the fuck Up you pussy|______________________| \ / (- )	OFF
Lovely that apparently Twitter has a problem with the word CUNT or they just didn’t appreciate real Islamic information. Murder and Rape	NOT
Gelinzon Sandwich Maker Sweeps From the Kitchen Authority! Enter today!	NOT
@CoryBooker @SenKamalaHarris Should our country be run by a couple hysterical women.	OFF
@USAttyBash What is your racist skank of a wife up to now ?	OFF
on women is no suprise, i hope interest on the show will lead someone to make her page and show her amazing work in trauma for rape victims	NOT
Leaving a pot on the stove can burn more than just your dinner. Always stay in the kitchen while cooking. More tips here:	NOT
Which one comic creator would you most like to meet, and why? Bobby: I would like to meet the comic legend Frank Miller! So he can give me a refund for Xerxes!! The Skank Original @Malcolm_Vex speaks about his comic work! #Diversity #comics #comicbooks #satire #author #funny	NOT
@JoeyMinnesota @tbw24431703 @danintheoutback @TomStark88 @RijuColonDee @Ellahbie @briane2874 @thenewalliance2 @Heybabalou @studiohq @jrphoenix77 @Quiggling @cdbrzezinski @katalin_pota @bearingleft @cathyxOR @earlerichardsjr @hayley561girl @dgendvil @Roger	NOT
@deplorablem1ke Goddamn fucking bitch shut your fucking flap cunt! Downplaying as if you got game & political power killing all US presidents w/ my civil rights violators bribed in-part 1st family children to run w/criminals & or both monopolize conspirat	OFF
Cheap woman ,expensive woman ,black woman ,white woman , colored woman ,short woman tall woman short woman slut whore ,boss lady,u got woman,pretty woman,thick woman ,thin woman etc give them names but they still women n women are one of God's greatest creation	NOT
@SenDuckworth @BenSasse @SenSasse If you ever say women get 'hysterical' over this issue again, I'm gonna drive down there & spit right in your face. Our lives, our health, our ability to make so many life choices and/or being able to afford any of them aare on the line here. Help us or STFU.	NOT
@Tilly4PaulB @realDonaldTrump Such a skank you have to play on this.Get a life lol	OFF
Im not gonna sit back and let you categorize ALL WHITE MEN are targeting blacks people. Wtf are you even talking about? My best friend since middle school is BLACK. Half of all my friends are BLACK. This cop who gave me a warning yesterday is BLACK. Stfu with that racist mindset	NOT
Free Brutal Pickups Videos youporn stripper skank com porn pics sdms free brutal pickup girl com free porn lindsey russian mypickupgirls my sisters upskyrt streetpickupstube brutalpickups	NOT
You're fucking hysterical, I don't know if I've ever been in a ts channel with you where I was laughing my ass off,… https://t.co/Ee3OkQ9y66	NOT
"""@realDonaldTrump """"Grab them by the pussy"""" """"Rosie is fat and ugly"""" """"I like people who weren't captured""""- You demean and belittle and still got elected. Shut the fuck up"""	NOT
@Sethrogen Weinstein must be your daddy you fat slob. Both of you are ugly af and I guess need to rape women to get… https://t.co/WqMIPoNqEj	NOT
@tom_usher_ the [clean] version dubs out the line 'such a fucking hoe' for 'such a filthy whore' which i swear 2 god is actually more offensive	NOT
@ASK_des Oh dear, because you don't agree with him you describe him as hysterical? BTW 44m didn't vote Leave.	NOT
@Drizzling_Dawn Yeah tell them they're a fucking fool for believing 'statistics' that say 90% of women fantasize about rape	NOT
@TomSteyer And you are a hysterical Cunt.	NOT
@YG_Ayce This is what infuriates me. Kangaroos are hopping around like theyre so bad ass and all the while they are complete vulnerable to attacks from above. Jump out of a tree, Choke hold, body scissors and its over. Night, night bouncer dog thing.	NOT
HOW FUCKING DARE YOU LOOK AT HER WHILE CALLING HIM HIS SPIRITUAL SON YOU CUNT FUCKING BITCH	OFF
@AnnCoulter That's rich coming from the hysterical woman who didn't get the right seat on an airplane.	OFF
Important: Appeal from GM Police for information re attempted rape of young woman at Green Lane Patricroft at 11.30… https://t.co/kjx44gaRtB	NOT
shut the fuck up, Jonghyun died as a decent person who made a lot for the music industry, not as a women abuser bitch	NOT
Woman Who Accused Nelly of Rape Wants to Drop the Case, Will Not Testify The woman who accused rapper Nelly of sex… https://t.co/y9XnB9nDNi	NOT
@sierraplz @afrolivia I bet her parents dont claim her either. This skank blames her miserable existence on immigrants and POC when as an attractive white young woman, she has the privilege to do anything. More trump trash.	OFF
@itsgabrielleu I have a script about a woman overcoming Rape. I think you’d be PERFECT for it.	NOT
@fakeswag33 Shut up Mickey you pussy little bitch #firstoftheyear #firstofmany #mickeyhaslowt	NOT
@LoriCoutler @txdianemaga People in Eu & the US dont seem 2understand that the Muslim refugees coming from the Middle East r very poor, uneducated, &have no respect for women, children or animals.They do what was ok in their country ie rape women, children & animals. They r incompatible w/West culture.	OFF
Do you get up off the couch and stand for the Anthem when youre at home? Then shut the fuck up.	NOT
Yes I have a job And I'm pretty damn sure u dont make remotely close to what I make a week working 25 hours than what u make working 80 hours so shut the fuck up. I clearly said on the thread I had time yesterday....whore	OFF
No room for full explanation here but regarding the hysterical women at the Kavanaugh hearing, the word hysteria is from a Greek word meaning wandering and disconnected uterus. There you have it.	OFF
@krassenstein @realDonaldTrump @krassenstein youre only tough because this is Twitter. In reality, youre a pussy ass bitch. Stfu. Snowflake #MAGA2020	NOT
Y’all Trump supporters are always so hysterical about y’all’s dumbass army where are you now hm	NOT
@joannasbarlow Youre not going to die so shut the fuck up moaning and get in with it	OFF
@MichelleRempel did you fight for women? Ever???? Did you fight against the AESO in our recession? Did you acknowledge sustainability in the context of our energy industry? Ever??? Shut your stupid fucking cunt mouth.	OFF
@Ashleyjoyner1 fuck you pussy suckin bitch.	OFF
@CNNPolitics @FLOTUS , you don't have to be a skank anymore. He, the skunk, done you wrong. Someone standing up and exposing your philandering immoral husband is a hero @nytimes @NBCNews	OFF
Agreed. I think Cory is the most Hysterical Woman there. Am I wrong?	NOT
@CurlyManJay @Medd1k stfu bitch nigga who told u to talk hoe	OFF
@AnnCoulter The Queen of Hysterical Women tweets bitterly, terrified of losing her crown.	OFF
@MabelleKreidy And ya know what? That's why they abuse and rape their women because they are such assholes that any… https://t.co/rt8o2FkI7M	NOT
@kathygriffin Because nobody wants to watch a nasty skank bitch run her mouth!	OFF
I recently read a book with a passage between a woman and a powerful man. I had to ask author if it was rape or nah. That's how blurry it is	NOT
Hating men is an important part of feminism why cant these men serving brats just shut the fuck up	OFF
I get a high off of how miserable your life is because you truest deserve it and it’s hysterical 😂😂	NOT
@abitofbrittUS Those pics look like theyre from someone mocking the kind of people who would disrupt hearings. Like if SNL was fair and made fun of these people, the exaggerated version of a hysterical woman disrupting	OFF
