Text	Class
Pseudo feminism has become a trend ..... and actual feminism a myth	OFF
"🔥 YOU'RE AN ABSOLUTE GENIUS MAN..  
no one other' than you could review better at this level. You' are a Pro that
INDIA deserves..."	NOT
Kabir singh is a success for me as it pissed off indian bitches😎	OFF
Nice video Bhi	NOT
It's true	NOT
"<https://goo.gl/search/Weather>
⛅️ It's 17°C in Dhaka"	NOT
"haha  
Think deeply, go deep, then you will understand what I am saying before
calling me dumb.  
Think about it. Then you will call yourself dumb.  
Each and every industry has an obligation to build our nation."	NOT
I made a right choice by watching Super 30 than Kabir Singh	NOT
hi.... moni	NOT
"We need some sense We need a new industry other than that of Bollywood and
Hollywood ."	OFF
Very Nice Vids Bro's👌👍	NOT
Awesome t-shirt!!	NOT
video starts at [7:40](https://www.youtube.com/watch?v=N_ZMfQMZos0&t=7m40s)	NOT
"I think very less people know about it..so I would like to share regarding
this topic...  
actually homosexuality is a genetic (hormone receptor)related disorder which
is natural and in a population about 0.1 % people are homosexuals and there is
no point in opposing it based on culture or society... people should be broad
minded and they should have courage to accept the reality then only they can
view a right thing in right manner..."	NOT
good women is converted to evil by insensible indian law	OFF
"To be famous a film need to be entertaining also ...if released ..it would
have been a big flop"	OFF
"I think they were expecting movie on ""Saint Kabir"" not on ""Kabir Singh"".😂😂😂"	NOT
Kabir Singh totally senseless movie at all ....agree people like here	OFF
Thanks bhai you explain very well.I am fed up with these feminists.	NOT
Why your beard is half trimmed on one side 😑😑	NOT
true feminist is Cancer	OFF
Good action	NOT
"Mr Kabir Fan stop glorifying and confusing anger and physical agression as
love .  
A movie Showing 5% of repentance and 90% of aggression directly instigates
negative behaviour. You will get your answer by viewing the audience of the
film.  
It's not Feminism but humanism. This is clear chauvinism."	OFF
"Of course she is afraid of showing documents that people will know that she is
Suzanne and not Arundhati. It's like story of cat who lost its tail and
preaching other cats to cut their tails. (People who bark that she is not
Suzanne ask her to show her documents 😛)"	NOT
You saved my dude bro😂😂😂😂🤣🤣🤣	NOT
She love veere di vedding 😂	NOT
"The entire point of sexually provocative songs (""item songs"" you know) is to
grab in cash, sell albums and official tracks, get people to invest their
times under the tag ""entertainment"", also they milk out quite a lot of money
by selling it on iTunes, Google Music etc and most consumers of these songs
are male audience. These cringy songs consume about half an hour of the entire
movie runtime and rendition, Most times these songs don't fit the themes of
the original movie i.e. Main Character belonging to a middle cast family going
to an expensive bar and drinking like a water fountain, dancing with a girl in
revealing clothes"	NOT
"These movies are influencing all of teenagers (even age<16)(they saw movie by
jugaad)  
In my hostel(in kota) kabir singh has became an ideal for all 11th and 12th
students"	NOT
Is she really a girl or transgender	NOT
Nice vibeo	NOT
"Yes bollywood is waste.  
I agree"	NOT
HI9062066365	NOT
thanks Deepika madam	NOT
"Brother I really appreciate you and I am your one of the biggest fan of all
time but I really want to say that you can also add a positive point i.e.
KABIR SINGH was really passionate about his work his priority was work! As I
think!😊"	NOT
Kabir single Best	NOT
Nice 😘😍😍😍😘😘😘😘😘	NOT
Bravo!!!!	NOT
"Uh, can't understand it...only thing uh can do is defend em and give
encouragement to these type of behaviour..its not the issue of they show on
screen we have seen this before the issue is they gave this an heroic look and
making boys think they can also do this. And look cool.."	OFF
Very nice👍	NOT
"@Tarun Verma which girl u have seen I dunno!!! At least a person's consent is
required"	OFF
Hahahahahaa they vary funny love it gays	NOT
"Pratik Ur too good man. Love u bro. I like the way u present Ur thoughts,
reviews.Dont waste Ur time on these f* ******* liberals."	NOT
"Hey guys! If your reading this you should check out Coach Red Pill's videos...
Lot of insight and knowledge over there for men."	NOT
Hi friend	NOT
"Some people don't like good things don't think about them  
Who speard negative feedback"	OFF
MGTOW FOR LIFE !!!	NOT
To see toxic relationship, please watch Malayalam movies uyare, ishq	NOT
I watch movies after your reviews always. It saves my money. 👍👍👍👍👍👍	NOT
feminism ruined marriage and american people hate feminism	OFF
what the fucking mohila	OFF
"Your channel name must be humansutra it suits more coz its motivation for all
👍"	NOT
Really nyc m gay	NOT
Hi baby	NOT
Yes I love boy not lady's	NOT
Brother ,you're a Savior for this generation	OFF
[0:25](https://www.youtube.com/watch?v=HQ3P2n5q6d8&t=0m25s)	NOT
I agree with you 🙏😊	NOT
Bakwas vidio borring🤫	NOT
"I'm not a feminist...  
I hate Lust Stories, 4 more shots please,De de pyar de,Veere do Wedding...n so
many.  
I also hate Extra Marital, Pre Marital Sex.  
but I really disappointed with that scene  
1.When her father sees them on the terrace.  
2.When she tells their parents that they have done it so many times.  
3.When he explains his Father that they were is their so called ""PRIVATE
SPACE"".  
We are not supposed to do such things in front of our parents not Girls or
Boys... it is same for everyone."	OFF
who all want Shwetabh Gangwar to make a movie? 🙌	NOT
awesome ...	NOT
"I don't understand how that scene comes under rape, that girl inspite of being
engaged and having a fiance persuades kabir from the hospital and ask him to
come to her apartment to have sex and when he comes and they gets intimate her
fiance shows up at the door, she freaks out that they might get caught and
asks him to leave then kabir becomes a little irritated and acts aggressive in
that moment but instantly realises it and walks off. How this is rape?"	NOT
"I saw the movie last week with my family and considered it a complete waste of
my time. The movie had no story, the acting was horrendous, and in the end it
promoted a negative message that your can completely destroy your life for one
person and still come out a winner. Utter bakwas. I give it 1/10 at best."	OFF
U r so sweet	NOT
13.21 here the best part came.	NOT
good sir	NOT
Nice I am impressed	NOT
Right right	NOT
Months gone ! And i still get full satisfaction watching this	NOT
Who wants joker movie review from mensutra?	NOT
I like ur t shirt	NOT
Mensutra also need to understand it is just a movie...hehe	NOT
Every one should see Lakshya Chowdhury's roast on Sucharita Tyagi's review.	NOT
Why arundhati Roy is still not arrested ???	NOT
VERY correct. Bro...	NOT
You're 5 months late?	NOT
@Pratiksha Tripathi I am not serious even about my existence didi	OFF
Best review ever	NOT
"Breif description but feminist is like urban terrorist and they will never
understand"	OFF
Nice dst	NOT
you fokkit it	OFF
Feminists are the next threat to our country	OFF
@vikas vlog hi	NOT
"Nation building is the duty of everyone in the nation.....each nd every
industry including film industry"	NOT
@jitendra choudhari I love you ji	NOT
@Random Talks which is your most favorite movie till now ....name only one	NOT
The real sh**t👏👏👏👉👍👍👈	NOT
you are absoutly wright	NOT
"Big salute to Jahngirbhai, but it's quick death, he should kill his wife and
is brother in law and leave her parent alive to suffer the pain and that will
be great lesson for them."	OFF
bitches spoil a men life	OFF
This is literally the best explanation!! Thank you Sir.	NOT
Haryanvi Jatt man very very bc	NOT
right	NOT
This is gold! Well done dude!!!	NOT
"The writer created a monster character and he is not a good guy at all but the
worst part he was rewarded with a girl"	OFF
@Filmy Deewane Totally ageeed wit u!!!	NOT
I don't think	NOT
Man you're too good.	NOT
@Soumik Chk 🙏🙏	NOT
"I completely agree with your viewpoint.
But look at this from another perspective, the normal human character that we
are discussing in the video, it's basically the life that we are living, what
these movies are based upon the saying is 'the grass is always greener on the
other side' so in 2-2.5 hours in which a person is paying money to get
entertained, he wants to take a break from his current life and now if this
break is in some sort of fantasy-fabicated-reality then there is nothing wrong
in it."	NOT
"We will not going to show any documents to govt.. We will see what they can
do.. The motherf**ker BJP ?"	NOT
"I truly agree with you brother.  
Btw intro was awesome."	NOT
"Roy is misleading the people to promote her own logic at the cost of the
nation. She is simply Anti Modi. She is a communist"	NOT
"[#Atriyabag](http://www.youtube.com/results?search_query=%23Atriyabag) best
video"	NOT
@Fasal Rahman so telling people to lie is telling truth wow what a logic.	NOT
Thank you so much 😁	NOT
Mind blowing video❤❤❤❤❤❤	NOT
"09777070288 IAm single iam from Odisha state bhubaneswar I love hot and sexy
movies and enjoy full night if you are interested msg me on whatsapp"	NOT
PSCHYCOPATH SEXIST MAN	OFF
"Time is biggest Currency don't waste it on youtube u should read your username
bro 😒"	NOT
Very nice video👌👌👌👌👌👍👍👍👍👍👍👍👍	NOT
"Thanks to Kabir Singh movie !!  
  
As it gives you the content to publish"	NOT
would you do porn?	NOT
@Aggressive Squad ok,,6oro .....	NOT
First encounter the Roy	NOT
"You are right
Thanks dada
Good luck"	NOT
This is the best review of this movie...	NOT
But love ur review	NOT
Kabir singh emotional Love movie👍👍👍👍👍👌👌👌👌👌	NOT
Very nice video bro. 🤣🤣🤣	NOT
"I think bhai you have trimmer your beard only one side!  
Ps. Only for fun bcz this video is on a serious topic."	NOT
