Text	Class
kiefferjason  plz come im realli sick bitch ass talk shit plz come go  	OFF
rt krislis grow bitch	OFF
 univers white black red one  rest trash anyway make shit	OFF
rt  big bitch back group girl known caboos fat	OFF
swear bitch looney like pic amp im fuck 	OFF
aye nicca tire tho	NOT
weeknd make song hoe	OFF
rt gvldrve  esj got ugli hoe yeah leon g student aint make better  em  aint 	OFF
rt idntwearcondom girl swear u cheat u fuck bitch real omg could u	OFF
rt vodkapapixo black girl never guess caus dont call hoe sell drug shoot nigga well	OFF
today joint joint joint reserv wit niggah  smokindrankin	OFF
almost nice realiz peopl need toughen stop emot bitch	OFF
rt handsomeassdada major femal yall gass sell pussi  prostitut  escort  trick  dont fool 	OFF
rt salomanizor kick cunt	OFF
djweezlov said  want dj mix track regardless use  video gon dumb retard reg versi	OFF
im legit tri worst thing tri play game youll get bird sooo fast	NOT
kid angri bird costum bump fell make someth els fall someth els wobbl	NOT
sharpayydol cunt nigger fuck ball tit cocksuck piss dick kike cant take swear dont go god damn internet	OFF
allisonnamaya name cat idea mr pussi	OFF
that right im make browni right 	NOT
louievre tehreelhov dat bitch tampon	OFF
lol stop fuckin wit dem bird rt  fuck yall hoe yall lie	OFF
sorryimalex slay ass alex lil bitch need tighten fuck need stop act like grown	OFF
vexda go jerk lolli faggot	OFF
rt viciousmo absolut hoe	OFF
nigga realli dickin hoe ona gram that reason got big head	OFF
rt fromhadria listen bitch complain nigga  even 	OFF
peopl home right nurs hoe amp nigga tryna hit 	OFF
chick want eat pussi leav ill accept glad lol	OFF
wasnt born last night know hoe aint right	OFF
noturbro  lmao nigga shoulda said would balless bc dat cold bitch wont stop blowin meswaagg	OFF
adolfhibsta ive seen number bitch say there thing loos pussi lol ok	OFF
german gay guy left critic condit fag bash belgrad 	OFF
good morn lightskin dyke bitch steven segal ponytail	OFF
daughter seen charli villanueva question  	NOT
miami run defens alex smith trash	NOT
creep death still stuck head bitch	OFF
rt  rt itsjustthai weav turn bitch hors 	OFF
rt icumyouleav ask yall get done fuck hoe	OFF
 lmao know kitti master  dont hate bitch	OFF
long gon feed pussi get munchi 	OFF
look like littl bird help get dress morn	NOT
 whatevaittak lmao mind well hoe  aint mean like girl lol	OFF
rt creamm victoriafina dont mind retard 	OFF
hey dreamshakesbn fan anyon wonder yellow tab back collar  team champion	NOT
old hoesso new hoe	OFF
nah bitch ugli	OFF
im purpl head cunt	OFF
im weeaboo trash	OFF
rt daberellla pop molli dont hoe start poppin birth control 	OFF
sammiboyden idk let redneck shit ask samuela	OFF
imagin white peopl said honkey instead nigga lol	OFF
earli bitch drive denton omg move alreadi	NOT
one thing  im loyal nicca	OFF
joethemailman emilyr bitch could care less benghazi victim	OFF
rt manabanana lol wall trust thick im biggest bitch youv ever met youll know 	OFF
rt lildurk dont fuck bitch nigga fuck nigga 	OFF
okay dont repli didnt want anyway bitch	OFF
rt diponlin k michell apart baltimor twitter shed one hoe say shes celib smh	OFF
wut spook even gon dark nigga drive outta hea im sick alreadi	OFF
 didnt realli one awar yanke alway love dodger uniform	NOT
radiofreenorthwest  read respons amp mock fbi andi real polit liv awaken gretchen	NOT
boy shot albino deer 	NOT
neighbor sick wake um nigger music ctfu	OFF
teacher say basic algebra think basic 	OFF
 versac versac talk shit twitter bitch block 	OFF
pornandroidiphoneipadsexxxx  hairi   year old hairi pussi cum finger 	OFF
rt raanonsens  point  take manual rt bitch	OFF
charli ol hatin fool scandal	OFF
 heydenbunsyolo birdlovin bitch huh nigga gonna damn thing sir page oh u forgot	OFF
know karma real hope doin cool still stupid ass bitch aint fuckin	OFF
halloween hoe holiday	OFF
rt   bitch came club broken neck bitch serious 	OFF
kimcampano  bitch needa take note	OFF
rihannahasaid knew farquaad faggot	OFF
wednesdaydream want see like trash sometim lol	OFF
im gonna piss dimpl  stop wast prayer trash team lol	OFF
 adam jone homer yanke lead  monsta	NOT
rt ballininhd behind everi lame ass nigga lame ass bitch constant tell real	OFF
rt ladytruck fez nippl couldnt cover two trash lid ronniebquot	OFF
rt badadvicedog look like trash someon compliment 	NOT
rt chrisssssyxo bad bitch give head like lice 	OFF
dizzybala god aw dude dorian  eggplant black	NOT
question alon  kfromtheg citi got bitch gold teeth	OFF
rt mrridethruthad let tell u funki bitch bout pimp name c aint payin pussi dick aint free	OFF
rt arianagrand oh torrenc cant stand cheer lead squad love pom pom ill feed bon bon night	NOT
fuck bitch use dream coulda die came disbelief nah dont wish speak name shit weak	OFF
ampowerblog haha say littl bitch let someon take phone real man wouldnt let happen littl bitch would	OFF
kimberlyyay speak littl bitch didnt even squat littl bitch kept talk distract everyon els   icu	OFF
throwback bitch amp drink mike bc suck autumnmay 	OFF
 dont matter nigga alway tryna holla bitch   yall	OFF
rt idntwearcondom rt bitch text u right	OFF
mragingbab im tri critic jr liter look like ate pot browni got couch put glove	NOT
rt zephthegreat black girl ghetto 	OFF
bitch gotta bitch	OFF
sexi bitch lame nigguh	OFF
 mann hoe get nothin   dick instruct   mee fucccccckn  said 	OFF
rt lildurk experi bitch aint shit pass bad 	OFF
rt chaserojo boy dumb faith boy bitch shut your high school act like go person 	OFF
jacob u look like monkey dis 	NOT
kingulyssesiv truebak psh sexi bitch gotta sexi voic easili get shit goin	OFF
love somebodi cant cheat hoe certain shit caus limit type shit	OFF
kensuttl spear chucker flood upton park	NOT
ivettebrianna never said hoe guilti consent ass girl	OFF
lilylovescamel auroraabartlett like room isnt big sloppi mess like twitter hoe	OFF
rt kingtunchi final realiz bitch wanna see  wanna see fall	OFF
rt lekarmasucr trash liar rt learnteachwin law student terribl liar htgawm	NOT
  bailey gettin pussi	OFF
rt  need hit lotteri yo work shit fuck bird	OFF
stalk bfs insta follow girl flirt scare bitch	OFF
skippylongdick liter confront bitch ass fo reall trill	OFF
man bad built bitch san antonioamp u cant wear thong beach yo ass bet retweet	OFF
 arent best stori  time visit yellow friend 	NOT
bryan still bitch	OFF
 im dres bitch  	OFF
 rich let bitch get mad like  nigga dont think	OFF
nyjusdntgaf like nig come home ever want	OFF
know hoe	OFF
midnightsnacka  u look like fat kid charli walker got stuck chocol tube	NOT
gtmfw rachet ass hoe drop scriptur religi stuff social media 	OFF
 im pour pineappl ciroc amp blast futur mixtap maximum level bitch im vega	OFF
 niggah alsina doin thang  	OFF
type pipe put rhianna sleepexcus bitch mind week	OFF
rt thecommoncock rt kill bitch dick	OFF
 said rt boythatsaryah tl gotta chill pretti face challeng foolish yall hoe agg	OFF
goodby hop plant  time dink u luv 	NOT
rememb go actual freak bitch yeah vibe back	OFF
rt zekejmil rt marcacaputo ive met peopl polit disrespect charli crist rudi giuliani	NOT
 vader sith jedi duh  vader also whini bitch  yoda motherfuck yoda micdrop	OFF
duh transhuman that theyr possibl tuck peni emperorira bitch got man boob 	OFF
rt zeemonstaa thing much pussi 	OFF
cowork yellin cowork im like talkin cuz wanna bktrack like bitch	OFF
rt lilduv come fall im cuffin side bitch yall yall time whole summer	OFF
jaureguisturnt bitch smell like fart holdin sinc  grade	OFF
unfortun love tho rt kinghorsedick vianawf that ur hoe	OFF
rt kenyaletmeknow dont nigga want broke bitch 	OFF
minut  bitch left nigga hoe forgot  like neva met nigga	OFF
rt chasemylovex bitch u lame af get time pop ass rt sincerelytumblr make kinda sad 	OFF
almost said bitch shit 	OFF
experi charli marri woman love hot phone sex stranger get   	OFF
bitch amanda ran away 	OFF
your unlock badgesstick onlin wear around real life rest us know cunt	OFF
 dirti cunt mate lol missingtheaussi	OFF
control yo hoe	OFF
need new bitch	OFF
least ima faith bitch 	OFF
im  alreadi know bout bust flow bitch hoe name miguel chillin nigga tono	OFF
friend roastin friend idk roast im like wait true  da 	OFF
karlinamari pussi mine  	OFF
rt mojizel make sure titti rt cdiddi bouta take pic lay like side bitch	OFF
kingego get bitch go gtgt wisdomstatur	OFF
rt ynevereleven vernnotic dont want play csgo your bitch wont play fuck leagu legend game shit 	OFF
im seventeen year old govern job ask give two fuck next bitch 	OFF
bitch wast time ungrat nigga	OFF
keep cool back mind im like des hoe come mf porch like ik dem	OFF
cute dumb femal trash	NOT
jindal seem outofbodi experi enhanc special browniesbj emstribpol mngop	NOT
efethegoddess wuw wun uv ur hoe dnt send mi pic	OFF
prettybossbrat dont love hoe 	OFF
rt michellemalkin mass gop govelect charli baker driver licens illeg alien gt  noamnesti	NOT
rt bitchimasavag real nigga move silenc bitch nigga make scene cuz realli wit violenc	OFF
deliv bitch	OFF
 ladi nigga alway wanna go parti everi weekend  basic side hoe 	OFF
pleas stop score otherwis wont run tomorrow romero yanke bluejay mlb	NOT
 wow that great languag come hs coach sure role model your trash like account	NOT
look like  stop talk fuck bitch 	OFF
rt hotmessundergrd thing remembersometim bitch necessarystick gunsimpromptu solo danc parti good 	OFF
real nigga let real bitch cum first 	OFF
 hpguilti trash aint	NOT
rt  jacklynannn im even ghetto	NOT
rt thebloodshow ugli hoe loudest  u need duck amp hide frfr	OFF
therealoweifi us payback bitch hahaha  happi valentin day though	OFF
duck got big fuck yes duck like bird	OFF
kinghorsedick lol toughen pussi	OFF
aldofelix naw dude wish theyr white trash	OFF
horsepowerwil naw nigga got yo bitch tip toe wooden floor 	OFF
missyanke sportsteamnew look royal wonder could didnt decim yanke farm system	NOT
round  hoe chitown  	OFF
rt  oregon state wr brandincook popular  pick recent mock draft draft tracker  	NOT
even sky come fallin bitch ima still high got faith weed man	OFF
rt eanah  lol credit aint near good  know right man job  ho nice though	NOT
dare bitch key truck 	OFF
main girl tryna get bless side hoe tryna get affect	OFF
one fli ass bitch	OFF
rt otbva mook gon wi  battl bad	NOT
fitsnew nevermind still littl bitch 	OFF
purchas first trenta ice coffeethi slipperi slope	NOT
rt    bitch rmp fuck dont  dont like 	OFF
like momma said dont wast yo time plzing des fake ass bitch bum ass dude caus aint gone get u nowher pregnant	OFF
harlem world trash interest	NOT
bangxbroz right pussi	OFF
gusta pollo  lol 	NOT
rt theomaxximus post pictur chrus like  morn littl nigga favorit retweet hoe	OFF
lynch mob thug threaten zimmerman juri  come bitch   hatr wont stop flowingwar	OFF
rt  fuck candi eat pussi 	OFF
igoton hoe	OFF
 brianlovesass class right need headphon seventh period im serious bitch 	OFF
that let beat build bitch  that ish rt  hit kill switch	OFF
georg rockwel   speech lynchberg   proud say uncl kelli speech 	NOT
 jameskirbi fuck bitch	OFF
 daisymcgarr like said might check im sure bird shot count get shot	NOT
uncivil	NOT
step take oppurtun freshfac iubb hoosier	NOT
rt jeremiahkoek everi femal  yall hoe certif 	OFF
ebhgjhbgjbejfb saw thisach websingl  marylandunempinsand like bitch name mari landunem stole money	OFF
leeluca prettykel bitch didnt feed ask buy burger 	OFF
rt  u annoy hit dare ass bitch alway tryna test big ass  lineback ass dude girl 	OFF
thatniggatroy oomf fuckin fine tho  dam  dont bitch	OFF
rt spaceplankton saw man yellow hat grand canyon today hang next curious gorg	NOT
im steadi tellin dis bitch gtfo face	OFF
eharmoni inform soulmat  sea doo trash bag whataburg taquito bunge top thx dr neil warren	NOT
 lol  cunt	OFF
hoe nigga havnt seen half 	OFF
im made man yall pussi nigga middl	OFF
ill live life way want bitch	OFF
ray rice bitch xan lean one punch	OFF
rt realjohnbrannon check gotta vodka soda amp lemon bottom bitch  that cool	OFF
rt carmeelacuuh like wassup        huh noth that thought   lt 	OFF
rt finallevel follow dog  bitch rt cutespartacus made golden retriev bitch today park http 	OFF
believ hoe fact loyal disagre believ fact loyalest bunchthes hoe	OFF
cant mani thing wors cop interrupt friggin yanke game still go	NOT
smh queer	OFF
nopopular lmaoo one nigga  pic looov pussi popey lmaoo shit kill	OFF
janeypew nigger bigger even  	OFF
sick function bird  start feel slight better earliernow feel like death	NOT
rt luhmyra cant bitch tell nigga mine readi tell tf   level shit  	OFF
dont trust bitch whos nail polish chip	OFF
start  	OFF
woman take u serious your hoe mean rt bamaboyybrandon nigga take serious your hoe lol like	OFF
got bad bitch trip	OFF
know shit everybodi  dont care enough speak suggest bitch watch forreal 	OFF
french word potato translat earth appl banana long yellow tree appl submarin big wet hollow kaboom appl	NOT
fuck ass redskin corner	OFF
lmfao nigga go ham trash class	OFF
u aint hoe get trap hoooouussse	OFF
women stay brag man peni wonder friend fuck himsmh silli silli hoe	OFF
even hoe name	OFF
 kiefferjason sbsylvest bitch doesnt even know wtf r u talk nigga stop fuck dream	OFF
drunk trash trash wast  draught hors 	NOT
heydenbunsyolo realli u use anoth nigga name u follow nigga doesnt fuck like faggot kok eye mother fucker	OFF
areohhbe bitch join fuck armi us around bitch like fuck rob go fuckin armi	OFF
bitch tambout parti bitch everybodi parti	OFF
littlepuffin saw bad bitch mf switzerland feel love	OFF
holi shit retard episod wheel fortun fantast	OFF
 kmichell shitti pussi 	OFF
bitch aint real	OFF
best behav kid ever mommi commerci audit oreo mcflurri everybodi  	NOT
heatherelisep plus trash talk know especi ole miss	NOT
rt fart friend  chevrolet malibu legroom ventil necessari profession pussyeat visit chevi 	OFF
yungmigo lol da reason cant talk bout da present cuz nicca hurt n aint play yr	OFF
rt geministarr hoe act	OFF
 oh spell give wrong psh thought id bitch	OFF
rt chiefcaitlin forgot one letter guy promis im illiter hillbilli 	OFF
sick bird	NOT
rt  dumb bitch	OFF
 fake bitch 	OFF
niggaz better least  ugli bitch number phone summer	OFF
stupid loos pussi bitch	OFF
rt xdsmooth  rememb one bitch ass ate last week	OFF
yall femal undercov hoe	OFF
callneeshcakey bitch know stfu 	OFF
 oh state enjoy trailer trash sub par sport	NOT
im busi im tell hoe play side  im busi	OFF
squidward face ass bitch	OFF
bitch rather petti hoe instead post bail ah realli fck em uppsa	OFF
bitch earn  figur shake ass im done 	OFF
rt crownkingz fuck lancast bitch	OFF
pussi tryna go studio dont call mufuckin crib like god yo word god buss yo shit god word	OFF
heard bitch commit sin chipotl	OFF
sometim femal fuck retard bro swear want kick yall ovari	OFF
thee bear trash tho	NOT
ladi talk sit seat  hour piss like bruh  alreadi tri twice cant fuck pee bitch	OFF
rt alisonk also part releas day gift yes get ador bumblebe bear montlak 	NOT
hoe gon hoe let	OFF
midnightsnacka bitch dont want yo fat ass follow hoe	OFF
yeah im small den hoe 	OFF
ratchet hoe tha stuff 	OFF
 fw niggah everyday  neva chang  alway niggah  thru shit niggah 	OFF
 still cunt	OFF
yas bitch yas  	OFF
hella hoe swear want	OFF
gallagheremili nigra da back	OFF
stupid hoe	OFF
shut fuck fuck cunt	OFF
 justic depart  interest fact ferguson  race hustl bitch disgrac	OFF
high thenna bitch that im tweet	OFF
 got pussi kick hes done corygardn win per fox news  tcot gop teaparti 	OFF
jessi andrew best girl girl scene porn love way make bitch cum	OFF
appleciderpapi ogbeard godievel nah u fag	OFF
rt midwestmil hoe ass ref got hit fine fighter	OFF
 two best yanke derek jeter joe torr joetorreday  jordanlure	NOT
your white arent roll eye rt didntdonuffin dreaaalov rip nigga trayvon worthless spear chucker	OFF
hoe lie us nigga got news monogam nigga yo bitch fuck anonym nigga	OFF
 there starv children africa bitch use banana plug butt hole smh  	OFF
