,Text,Class
5510,worldelderabuseawarenessday  monday ten thousand  ima member abus elder let mani die without medicin ensur vote bengal parti   inhumanitybydoctor doctorsfightback doctorsunderoppress doctorsprotest   metroman ,OFF
5511,friday  june                trumpisatraitor     fakepresid             wearenotok trumpmustgo ,OFF
5512,realdonaldtrump that right  your       instig    asswip   bulli   cheater   thief   clown   douchebag   liar   bankrupteduscompani,OFF
5513,thank derekobrienmp part dictat govt wb lost respect garner sinc childhood doctorsunderoppress doctorsfightback doctorsprotest,OFF
5514,hhshkmohd high fugit like moham mansoor ali khan cheat  poor muslim famili worth  amount amp dubai   need intervent   imafraud broken financi backbon muslim need support high,OFF
5515, ayejaifp jcmgoochi mogulsgg probabl douchebag learnhowtospel,OFF
5516,dickhead week    pplater clock  speed limit south  australia one worst speeder state  year  patrol nab  man alleg go   ,OFF
5517,luckyheronsay theresamay jegulli conserv sotconserv death vast swath popul due poison polici conserv  gtto borisjohnsonshouldnotbepm,OFF
5518,postconvent secur background check mandatori presidenti hope chosen respect parti sayin fucktrump ,OFF
5519,ljpacelli blacksoulsailor unrealgscott dagreatscienski kevinmkrus mitchellvii  time winner popular vote never â€œthought  statesâ€ whatâ€™ funni whatâ€™ sad trump admit georgestephanopoulo gop politician corrupt trumpisatraitor,OFF
5520,idiottrump tri hand democrat whitehous new plan repeal obamacar saveaca  ,OFF
5521,worldblooddonorday fridayfeel abrandnewdayoutnow  engvwi savebeng shameonicc  amazonfashionxfossil vope    link  ,NOT
5522, chicago serialkil alert ðÿ›  ðÿ'‡  fear serial killer target women could loos chicago murder account project present evid point possibl serial killer  unsolv strangul      murder,NOT
5523,hamillhimself rememb danc today fucktrump freedomofspeech ,OFF
5524,jackdasilva iâ€™ll get restrain order wouldnâ€™t work murder ,OFF
5525,fuck bloke megaphon trumpet thing keep shout brexit news need lock howev interest mean employ may pursu ðÿ˜³ðÿ¤·ðÿ»â€â™‚ï¸ brexit dickhead,OFF
5526,brittania khao worldcup jao  waha baarish hogi fir brittania khao    shameonicc,OFF
5527,icc imvkoh shameonicc  wait  year grand tournament fourmatch abandon next time focus venu instead wicketkeep glove,OFF
5528,peac liberti uyhgur   pleasehelp freeuyghur saveuyghur metoouyghur prayforuyghur eastturkistan freedomforeastturkistan turkistan freedom humanright china ccp genocid stopchina boycottchina stopgenocidechina ã‚¦ã‚¤ã‚°ãƒ« rt  ,OFF
5529,realdeepd jrkell  acosta statetv   fox  pap propaganda feed gullibl unquest cattl halcyon christian version career crimin sociopath trump fauxnew   trumpisatraitor ,NOT
5530,republican  one abort bill demand man pay child support least  medic bill bc abt pro life control women     georgia gop give rapist daddi right happyfathersday   ,NOT
5531,georg trump public constant damag countri wors nixon resist resisttrump fucktrump ,NOT
5532,dbongino donaldjtrumpjr stop freak stop  everi lie azz trumpster peddl phoni narat    give us break  assum american citizen dumb trump plethera profession liar    ship sail budi  month bs enough  trumpisatraitor ,NOT
5533,realdonaldtrump senatemajldr markwarn stop lie trumpisatraitor ,NOT
5534,realdonaldtrump wrong person make deal countri traitor    trumpisatraitor,NOT
5535,dickhead number ,OFF
5536,hey potus   murder peopl disagre   make hero  wtfyou sad pathet orang buffoon  fucktrump impeachtrumpnow ,OFF
5537,anti trump af coffe mug  antitrumpaf antitrump fucktrump ,NOT
5538,welcom icc islam cricket council paki offer namaz peac amp obedi afbut dhoniâ€™ glove balidansacrific badg offens amp â€˜against rulesâ€™    dhonikesaathdesh indiawithdhoni keeptheglov dhonikeepstheglov boycottworldcup boycotticc ,OFF
5539,macleodlisa bad pretend politician real life  bad peopl ontario suffer lie boss continu pretend backlash fordnat douchebag,NOT
5540,rssurjewala nice see schizophren chamcha hide behind schizophren media platform  two fellow mental patient help   congressmuktbharat,NOT
5541, yeah know mean typic twitter convers hard intellectu elev yes far much putin butt boy cult twitter take break make feel like vomit  trumpisatraitor,NOT
5542,trump want paint air forc    doubt gaudi  top paint job hes got zero tast guy think hes design genui alway loud obnoxi design think look classi  leav alon  crazi person   trumpisatraitor,NOT
5543,indianexpress doctorsprotest   doctorsunderoppress   doctorsfightback   well done friend dont meet arrog mamta govern must pass ordin protect medic staff urgent basi  mamtafrustr india  westbeng,NOT
5544,whole birthday ego stroke session rose garden fatrat look around big smile face disgust puke smmfh fucktrump ðÿ¤®,OFF
5545,trumperrhoid want swamp drain     time dump trump idiot grifter piss futur away    fucktrump  ,OFF
5546,big break news massiv vacanc health care sector wast bengal mamataj banu recruit civic doctor  qualif tmc support  butcher piss full recruit surgeon appli  doctorsfightback   kolkata   doctorsstrik   doctorsprotest ,OFF
5547,demindblow guy bit dickhead ,OFF
5548,iâ€™m fan tv debat sort coward incompet know debat like lose support borisjohnsonshouldnotbepm,NOT
5549,johnmccainday thank fund rais promis obamacar repeal republican voter screw decid import put first screw trump person vendetta    preciat americafirst douchebag ,NOT
5550, corybook say man return twitter ban ðÿ˜‚ðÿ˜‚ðÿ˜‚ ðÿ–•ðÿ¾your crimin   impeach immedi   fucktrump,OFF
5551,shashitharoor problem peopl like make  general statment   strong condemn mamataoffici govt poor handl doctorsprotest bengal protect goon belong tribe   sens right amp wrong individu level   doctorsfightback,NOT
5552,rogerhelmermep stupid one person possibl idiot like elect public offic     organis trade deal     dickhead,NOT
5553,repmarkmeadow realdonaldtrump realli dont understand differ legal oppo research illgot intel hostil foreign agent wonder stupid peopl vote youðÿ¤¦â€â™€ï¸ votebluetosaveamerica trumpisatraitor gopcorruptionandcruelti,NOT
5554,doctorsfightback  mamatha behav like dictat tonn ego  spoke irrespos way serious matter  play appeas polit cost live doctorsamppati  resign sr doctor insultampsham  lost moral continu cm,NOT
5555,ladi gentlemen present overwhelm favourit next prime minist mr  borisjohnson  realli want nasti piec work like lead us brexit  borisjohnsonshouldnotbepm ,NOT
5556,donald trump welcom uk video bori johnson call â€œunfitâ€ offic resist resisttrump fucktrump ,NOT
5557,pontifex give vast amount money spend cover child rape spend starv dickhead,NOT
5558,send hell alreadyhahahahaha thethingsiseeontwitt fucktrump hismomshouldofswallow ,NOT
5559,one punish rapist hang till death public  support rapist religi polit rot jail becom human    twinklesharma asifa unnaovictim amp rape victim get justic asap     kathuaverdict,OFF
5560,doctorsfightback  singlehand one megalomaniac amp personifi egoist monster passion destroy one entir state nation along govt watch like mute spectat india posit light year away democraci,OFF
5561,fuck park transit corner like  dickhead ,OFF
5562,cna ars way mr mhor tomorrow dickhead,OFF
5563,jamesblunt hey jame music still suck anyon come â€œyour beautifulâ€ hahaha dickhead lol,OFF
5564,douchebag ben need see proctologist bad rectal exam  may push butt plug far  shithead douchebag idiot,OFF
5565, twitter make wonder tweet make twitter communiti pillar real life doubl murder killer ojsimpson murder liar,NOT
5566,clear hint dynasti scion rahulgandhi must leav congress combin monstrous egoinferior complexlittl capabl let go vice like grip  congressmuktbharat incindia moilyv  ,NOT
5567,â€œthe swampâ€ moscow tri buy way putinâ€™ good grace make money     basic like presid time itâ€™ treason ðÿ‡ºðÿ‡¸  trumpisatraitor ,OFF
5568,day rememb man peopl respect faje bonespur coward realdonaldtrump fucktrumpðÿ–•   today   war hero johnmcain   ,OFF
5569,kathrynresist liar maga fucktrump prisonfortrump locktrumpsup,NOT
5570,unbeliev trump goe fox friend lie said even though video fox friend host know hes lie sit like moron stoog    trump threat nation secur    trumpliesmatt   trumpisatraitor,NOT
5571,etsi shop benedict donald call presid traitor shortsleev unisex tshirt  cloth shirt streetwear trump impeach treason traitor fucktrump impeachtrump ,NOT
5572,politvidchannel trumpisatraitor useless sack shit still freedom,OFF
5573,realdonaldtrump hey disgust donni exact zero extra money play stock market pretti sure lot peopl     worstpresidentev   weaselheadedfucknugget   shutyourshithol   fucktrump   liarinchief   noclass   moron   ridusofthisdiseas  â”œâˆâ” â€¢ë½â€¢â”œâˆâ”,OFF
5574, delhipolic feel noth polic kick ass ðÿ˜‚  delhipolic also thrash veteran orop agit year ago tore cloth rip medal yeah alway fuckdelhipolic,OFF
5575,realdonaldtrump dirti presid fucktrump ,OFF
5576,realdonaldtrump yep refus let propaganda push foxandfriend influenc us throw offic one way anoth delusionaldonald trumpisatraitor,NOT
5577,bday wish realdonaldtrump may choke beauti cake world ever seen  johnmccainday   impeachtrumpnow   trumpisatraitor ,NOT
5578,shame see bcci  rain interrupt match eden entir ground cover    u cant cover entir ground  shameonicc  indvpak get abondon sure v r boycot   england match get abondon due rain  engvwi wiveng ,NOT
5579,unhing trump wit crime canâ€™t testifi trust heâ€™ lie  trumpsworsethannixon trumpisatraitor unfittobepresid,NOT
5580,trump lazi lie cheat piec shit grifter hes steal money communiti    fucktrump ,OFF
5581,realdonaldtrump marshablackburn anoth corrupt gop traitor    gop band permen us polit  trumpisatraitor   goptreason   lockemallup   trumprussia ,NOT
5582,realdonaldtrump repadamschiff traitortrumpflap ,OFF
5583,realdonaldtrump ask peopl scrantonwilk barr johnstown amp williamsport pennsylvania condit boomingyour lot hot wind bluster amp broken promis crook donald  trumpisadisgrac  trumpisatraitor trumpisabilliondollarlos trumpcrimeadministr,NOT
5584,fucktrump  dem suck  dem suck ,OFF
5585,know say   douch doesnt fall far bag  watch check late show youtub channel  funni epic cool usa america news courtroomsketch court congress douch douchebag chumpâ€¦ ,OFF
5586,realdonaldtrump usarmi oh btw know wont get twitter trend happi birthday right american want white hous stole trumpisatraitor lockhimup treasonoustrump,NOT
5587,shameonicc  bcci booooo disgust venu,NOT
5588,fredonair omg serious tri justifi douchebag your illeg use handicap placard hope get caught everi singl time  ticket waitingbythephon douchebag,OFF
5589,guy donâ€™t trust â€œresisterâ€ block would weari follow allow follow feel tri bait head resist resisttogeth  votebluenomatterwho fucktrump ,NOT
5590,fuck embarrass amp fuck asshol trumpisatraitor trumpsaninternationaldisgrac johnmccainday impeachtrumpnow impeachmentinquirynow ,OFF
5591,lay coke trump could fucktrump ,NOT
5592,marchingcamel douchebag wick seed tigray illegitm citezen isia extrem hate toward eritrean know daze confus slave bed previous ethiopian emperiord want crush eritrean good scumbag,OFF
5593,realdonaldtrump crook donald trumpistheenemyofthepeopl  trumpisabilliondollarlos trumpisnotabovethelaw trumpisatraitor trumpisacrimin trumpisafraud trumpisamoron indictthetrumpchildren drainthetrumpswamp,NOT
5594,hardbal   duti presid preserv protect defend constitut us trumpisatraitor yet moron mid west ohio ampiowa continu support traitortrump state deserv rust  ,OFF
5595,rapist lectur good dad mmkay ðÿ–•ðÿ¼  fuckyoubillcosbi billcosbi rapist pos ,OFF
5596,mcconnel barr trump senat legisl execut branch corrupt broken crimin rotten unfit bunch old white men barr trumpisatraitor mcconnellmustgo ,NOT
5597,trump level stupid  trumpisamoron  trumpisatraitor ,OFF
5598,mrsrabbitresist echo sentiment f trump trumpisatraitor notmypresid ,NOT
5599,verityplay flotus cant wrap brain around fact shit gotten far   fucktrump whole ,NOT
5600,realdonaldtrump flag burn wasnt suprem kkkommand stood stage dri hump old glori cpac seem pretti unamerican well    btw remind us stand foreign interfer elect    fucktrump  trumpisatraitor ,NOT
5601,borisjohnson borisjohnson want unit countri societi actual ask foff dickhead ,OFF
5602,boom like fake attack japanes ship incompet tv watch old nasti liar way get ðÿ„up whereâ€™ eric princ wagthedog trumpsconcentrationcamp trumpisatraitor noiranwar impeach,NOT
5603,trump straight douchebag liar need save bullshit lie wive mistress american peopl     mexico agre deploy nation guard month deal trump report  ,OFF
5604,hypocrit icc  dhonikeepstheglov dhonikeeptheglov bcci ,OFF
5605, said wenger live past surviv past glori dickhead cunt   youd think close season would time sex rather bash ozilweng,OFF
5606,icc guy bunch js shameless creatureshappili tweet everyth noth abandon match plan come match shameonicc iccshouldapolog,OFF
5607,india antimuslim hate speech ,OFF
5608,engvwi one question come drop rain england match day sunni bright shameonicc shameonecb  schedul england match accord weather neglect match ecb cant get ground cover fuckoff,OFF
5609,walk road    random uncl oye betichod    haan sasur jiðÿ˜ðÿ˜ðÿ˜     saahoteaserannounc saaho saahotrail yuvrajsingh saahotrailerannouncementtoday dhoni dhonikeeptheglov  dhonikesaathdesh dhonisix dhonikeepstheglov saahostrom,OFF
5610,trump keep say heâ€™ â€œjokingâ€ make comment like heâ€™ plant seed mind cult follow dismiss constitut twoterm limit presid trumpisatraitor ,NOT
5611,cnbcsquawk fucktrump   joe kernen final said someth valuabl said    know orang man bad    trump dog vomit ,NOT
5612,rorybremn mantispromedia  bloodi brilliant   borisjohnsonshouldnotbepm,NOT
5613,mamata inact aris unfalt ego made lakh suffer nationwidesh prove grow tyrant everydaysh panicsh fearsh distresssh apprehens bcs know tmc shrink   savebeng  doctorsfightback,NOT
5614,shameonicc  right ipl trp icc world cup    icc becam useless siddhu polit    agre hit likeðÿ',NOT
5615,trumpisatraitor  impeachtrumpnow  potus sink deeper selfmad shitpool stupid condemn london mayor  death  trump guilti   day  donald trump attack sadiq khan tweet death london ,NOT
5616,woodgnomolog borisjohnsonshouldnotbepm  trumpian liar,NOT
5617,realdonaldtrump fraud occupi oval offic fraud crook swindler taxevas moneylaund traitor liar rapist childmolest cheater grifter pervert sexualdevi,OFF
